code,name,sector,big,middle,small
192650,드림텍,휴대폰및관련부품,스마트폰,스마트폰_부품,"부분품) 각종 모듈, 부품"
217620,디딤이앤에프,호텔및레저,음식료,프랜차이즈,"프랜차이즈( '백제원', '연안식당')"
16670,디모아,일반소프트웨어,인터넷,소프트웨어,Adobe
187870,디바이스이엔지,디스플레이및관련부품,디스플레이,디스플레이_장비,오염제어 기술을 기반으로한 Strip 장비
24090,디씨엠,금속및광물,기초소재,철강_냉연,표면처리강판 제조
3160,디아이,반도체및관련장비,반도체,반도체_장비(후공정),Test Burn-In Tester
92200,디아이씨,자동차부품,Auto,자동차부품_동력전달,변속부품
110990,디아이티,디스플레이및관련부품,디스플레이,디스플레이_장비,비접촉 광학 검사장비와 측정장비
263690,디알젬,의료장비및서비스,헬스케어,의료용_이미징솔루션,의료용 이미징 솔루션(X-ray 영상 진단 장비)
214680,디알텍,의료장비및서비스,헬스케어,의료용_이미징솔루션,의료용 이미징 솔루션(디지털 X-ray 디텍터의 개발)
347850,디앤디파마텍,바이오,헬스케어,바이오_기술이전,신약개발 및 기술이전
263720,디앤씨미디어,미디어,방송미디어,애니메이션,온라인 만화 제작 및 유통업
376300,디어유,인터넷서비스,방송미디어,음반음원,월구독형 자동갱신 프라이빗 메시지 서비스 DearU bubble 운영
109740,디에스케이,디스플레이및관련부품,디스플레이,디스플레이_장비,FPD Bonding System 
196490,디에이테크놀로지,전자장비및기기,배터리,배터리_장비,조립 및 설비제작
66900,디에이피,휴대폰및관련부품,PCB,PCB,인쇄회로기판(PCB)
127120,디엔에이링크,바이오,헬스케어,유전체분석,유전자 염기서열 분석
92070,디엔에프,반도체및관련장비,반도체,반도체_소재,DPT 제품(Double Patterning Tech.용 소재)
39840,디오,의료장비및서비스,헬스케어,의료기기_치과,치과용임플란트
13570,디와이,기계,기계,건설기계,건설특수차량
219550,디와이디,개인생활용품,화장품,화장품_OEMODM,OEM&ODM
310870,디와이씨,자동차부품,Auto,자동차부품_동력전달,변속기
210540,디와이파워,기계,기계,건설기계_부품,건설기계부품(유압실린더)
104460,디와이피엔에프,기계,에너지,플랜트_엔지니어링,엔지니어링(분체이송시스템)
79810,디이엔티,전자장비및기기,디스플레이,디스플레이_장비,"Array Tester, Panel Vision검사기 등"
113810,디젠스,자동차부품,Auto,자동차부품_동력발생,배기부품
43360,디지아이,컴퓨터및주변기기,전자제품,프린터_부품,TEXTILE PRINTER
197140,디지캡,일반소프트웨어,인터넷,소프트웨어,디지털콘텐츠 저작권 보호를 위한 보호솔루션
68930,디지털대성,교육,교육,일반교과,일반 교과학원(초중고)
33130,디지틀조선,미디어,인터넷,온라인정보,온라인 신문사
105740,디케이락,기계,기계,유체기계,유압용 피팅/밸브
263020,디케이앤디,섬유및의복,패션,섬유,합성피혁
290550,디케이티,휴대폰및관련부품,PCB,PCB_부품,FPCA(스마트폰용 플래그십(FLAGSHIP) 모델에 채용되는 부품)
66670,디티씨,휴대폰및관련부품,디스플레이,디스플레이_부품,LCD Module 등
187220,디티앤씨,전자장비및기기,전문서비스,시험인증,시험인증사업
383930,디티앤씨알오,제약,헬스케어,바이오_CRO,임상시험수탁기관(CRO)
131180,딜리,컴퓨터및주변기기,전자제품,프린터,디지털 UV프린터/디지털라벨프레스
315640,딥노이드,IT서비스,헬스케어,의료기기_SW,의료 진단ㆍ판독 보조 및 질병 조기진단을 위한 솔루션 개발
223310,딥마인드,식료품,음식료,건강기능식품,온라인커머스 사업
317120,라닉스,전자장비및기기,반도체,비메모리_팹리스,"비메모리 반도체 칩을 설계,개발"
42510,라온시큐어,일반소프트웨어,보안,암호인증,보안 소프트웨어
232680,라온테크,반도체및관련장비,반도체,반도체_장비(기타),반도체 제조라인에서 Wafer를 이송하는 반도체 로봇 및 자동화 모듈
418420,라온텍,반도체및관련장비,반도체,비메모리_팹리스,마이크로디스플레이 제품군 설계/생산
300120,라온피플,일반소프트웨어,스마트폰,카메라_검사장비,카메라모듈 검사장비
171120,라이온켐텍,건축소재,건설,건자재,인조대리석
388790,라이콤,통신장비,통신,통신장비,"광증폭기, 광송수신기 등"
347700,라이프시맨틱스,의료장비및서비스,헬스케어,의료기기_SW,디지털헬스 기술플랫폼 
214260,라파스,개인생활용품,헬스케어,의료기기_피부미용,미용패치
115390,락앤락,용기및포장,내수,생활용품,포장용 유리용기
200350,래몽래인,미디어,방송미디어,드라마_제작,드라마 등 제작
171010,램테크놀러지,반도체및관련장비,반도체,반도체_소재,식각액 및 박리액
84650,랩지노믹스,의료장비및서비스,헬스케어,체외진단,유전자 검사 전문업체
217500,러셀,반도체및관련장비,반도체,반도체_장비(기타),리퍼비시(Refurbish) 장비
38390,레드캡투어,호텔및레저,Auto,렌터카,렌터카(+여행)
294140,레몬,화학,내수,생활용품,"여성용 위생용품, 위생용품 필터, 마스크 "
443250,레뷰코퍼레이션,미디어,광고,광고_비계열,인플루언서 마케팅
228670,레이,의료장비및서비스,헬스케어,의료기기_치과,치과용방사선촬영장치
228850,레이언스,의료장비및서비스,헬스케어,의료용_이미징솔루션,의료용 이미징 솔루션
412350,레이저쎌,반도체및관련장비,PCB,PCB_부품,칩과 PCB 기판을 패키징하는 공정에 필요한 패키징 장비 제조
199550,레이저옵텍,의료장비및서비스,헬스케어,의료기기_피부미용,"피부미용 의료기기	"
281740,레이크머티리얼즈,화학,반도체,반도체_소재,전구체(Precursor)
277810,레인보우로보틱스,기계,기계,로봇,이족보행 로봇(HUBO)
215100,로보로보,교육,교육,교육서비스,교육장비: 교육용 로봇
90360,로보스타,기계,기계,로봇,공장자동화 로봇(제조용로봇)
108490,로보티즈,기계,기계,로봇,서비스로봇 솔루션 및 로봇부품
900260,로스웰,자동차부품,외국계,CNY,자동차용 전기제품
67730,로지시스,IT서비스,금융,금융솔루션,전산장비 유지보수(VAN대행관리 등)
71280,로체시스템즈,반도체및관련장비,디스플레이,디스플레이_장비,"LCD용 Clean Robot, Indexer, EFEM"
32350,롯데관광개발,호텔및레저,내수,리조트,숙박/리조트
89860,롯데렌탈,호텔및레저,Auto,렌터카,렌터카
400,롯데손해보험,보험,금융,손해보험,손해보험
23530,롯데쇼핑,도소매,유통,백화점,백화점
20150,롯데에너지머티리얼즈,전자장비및기기,배터리,배터리_소재,일렉포일(동박)
280360,롯데웰푸드,식료품,음식료,제과제빵,제과/제빵사업
286940,롯데이노베이트,IT서비스,인터넷,SI_계열,시스템통합(SI): 롯데
4000,롯데정밀화학,화학,기초소재,석유화학,"ECH, 가성소다, 메셀로스 및 헤셀로스 등"
4990,롯데지주,복합산업,지주사,지주사,지주사
5300,롯데칠성,음료,음식료,음료,식음료제조업
11170,롯데케미칼,화학,기초소재,석유화학_대형사,"기초유분, 합성수지, 화성제품 등"
71840,롯데하이마트,도소매,유통,할인점,할인점(가전제품 소매업)
328130,루닛,의료장비및서비스,헬스케어,의료기기_SW,암 진단 관련 영상 판독 보조 솔루션
38060,루멘스,디스플레이및관련부품,디스플레이,LED_Packaging,LED
60240,룽투코리아,게임소프트웨어,게임,게임_KOSDAQ,"카이로스, 용의기원, 블레스 이터널"
141080,리가켐바이오,의료장비및서비스,헬스케어,바이오_기술이전,ADC(항체-약물 결합체)
58470,리노공업,반도체및관련장비,반도체,반도체_테스트소켓,반도체 IC TEST 소켓
16100,리더스코스메틱,용기및포장,화장품,마스크팩,마스크팩
12700,리드코프,소비자금융,내수,주유소,주유소
302550,리메드,의료장비및서비스,헬스케어,의료기기_수술,각종 난치성 뇌 질환 및 신경 자기장자극 치료기기
73570,리튬포어스,휴대폰및관련부품,배터리,배터리_소재,리튬
377450,리파인,상업서비스,전문서비스,신용정보,권리조사업(대출이나 보증이 잘 유지되고 있는지 확인)
277070,린드먼아시아,창업투자및종금,금융,밴처캐피탈_VC,밴처캐피탈(VC)
42500,링네트,IT서비스,인터넷,네트워크통합,NI (Network Integration)
193250,링크드,휴대폰및관련부품,스마트폰,스마트폰_부품,부분품) 스마트폰에 적용되는 진동모터
219420,링크제니시스,일반소프트웨어,인터넷,소프트웨어,생산정보 자동화 사업
439090,마녀공장,개인생활용품,화장품,화장품_브랜드,ma:nyo
27740,마니커,식료품,음식료,육계,육계(닭)
195500,마니커에프앤지,식료품,음식료,식품_제조,식품제조업: 냉동·냉장식품 전문제조업체
377480,마음AI,IT서비스,인터넷,소프트웨어,AI 어플리케이션 서비스
305090,마이크로디지탈,의료장비및서비스,헬스케어,체외진단,"바이오분석시스템, 메디컬자동화시스템 등"
98120,마이크로컨텍솔,반도체및관련장비,반도체,반도체_테스트소켓,반도체 IC TEST 소켓
424980,마이크로투나노,반도체및관련장비,반도체,반도체_테스트,반도체용 프로브카드
38290,마크로젠,바이오,헬스케어,유전체분석,유전자 염기서열 분석
1080,만호제강,금속및광물,기초소재,철강_선재가공,와이어로프 및 경강선 제조 및 판매
267980,매일유업,식료품,음식료,유제품,유제품
5990,매일홀딩스,식료품,지주사,지주사,지주사
93520,매커스,반도체및관련장비,반도체,반도체_유통,비메모리 반도체 솔루션 업체
377030,맥스트,일반소프트웨어,인터넷,소프트웨어,AR 개발 플랫폼
100590,머큐리,통신장비,통신,통신장비,"WiFi 유무선공유기, FTTH ONT, VoIP 게이트웨이"
67280,멀티캠퍼스,교육,교육,교육서비스,교육서비스 및 출판
72870,메가스터디,교육,교육,일반교과,일반 교과학원(일반성인)
215200,메가스터디교육,교육,교육,일반교과,일반 교과학원(초중고)
133750,메가엠디,교육,교육,일반교과,일반 교과학원(일반성인)
446540,메가터치,전자장비및기기,배터리,배터리_장비,배터리 충방전용 테스트 PIN
235980,메드팩토,제약,헬스케어,바이오_기술이전,다양한 난치성 암 치료 등
41920,메디아나,의료장비및서비스,헬스케어,의료기기_수술,환자감시장치
14100,메디앙스,개인생활용품,패션,의류_Kids,유아용품
54180,메디콕스,조선,조선,조선기자재,조선블록업체
86900,메디톡스,바이오,헬스케어,바이오의약품,대표상품: 보툴리눔톡신
78160,메디포스트,바이오,헬스케어,줄기세포,제대혈보관서비스
138040,메리츠금융지주,증권,금융,금융지주,"메리츠화재, 메리츠증권 등"
408920,메쎄이상,미디어,전문서비스,B2B서비스,전시주최자(Organizer)
21880,메이슨캐피탈,소비자금융,금융,신용서비스,캐피탈
140410,메지온,식료품,헬스케어,바이오_기술이전,발기부전 및 전립선 등
241770,메카로,반도체및관련장비,반도체,반도체_소재,"전구체(Precursor), 히터블록"
90370,메타랩스,개인생활용품,패션,의류_브랜드,"BNX, 카이아크만 등 "
59210,메타바이오메드,의료장비및서비스,헬스케어,의료기기_치과,치과용재료 및 기구
58110,멕아이씨에스,의료장비및서비스,헬스케어,의료기기_수술,인공호흡기 및 환자감시장치
17180,명문제약,제약,헬스케어,제약_완제의약품,(소화기계) 순환기 및 소화기약물 등
9900,명신산업,자동차부품,Auto,자동차부품_차체,자동차용 내/외장재핫스탬핑(Hot Stamping)
12690,모나리자,가정생활용품,종이,위생용지,위생용지
5360,모나미,상업서비스,내수,생활용품,문구류 등 
434480,모니터랩,일반소프트웨어,보안,시스템보안, B2B向 애플리케이션 보안
80420,모다이노칩,도소매,스마트폰,스마트폰_부품,EMI/ESD) 세라믹 칩 부품(칩 바리스터 및 EMI 필터)
417970,모델솔루션,기계,기계,공작기계,Design 프로토타입
80160,모두투어,호텔및레저,내수,여행사,여행
87260,모바일어플라이언스,자동차부품,Auto,자동차부품_전기전자,카 인포테인먼트(Car Audio/Video)
101330,모베이스,자동차부품,스마트폰,스마트폰_액세서리,휴대폰케이스
12860,모베이스전자,자동차부품,Auto,자동차부품_전기전자,전자제어부품(스마트키)
363260,모비데이즈,미디어,광고,광고_비계열,온라인 광고 대행업
348030,모비릭스,게임소프트웨어,게임,게임_KOSDAQ,방치형 디펜스 캐주얼 게임: Tap Defenders
250060,모비스,제약,에너지,원자력,"가속기, 핵융합 실험장비"
288980,모아데이타,일반소프트웨어,인터넷,소프트웨어,인공지능(AI) 기반의 ICT 시스템 이상 탐지 및 예측 솔루션
142760,모아라이프플러스,제약,헬스케어,바이오_기술이전,"자궁경부전암, 뒤쉔 근디스트로피"
33200,모아텍,전자장비및기기,기계,일반기계,정밀 제어용 소형 모터 
333050,모코엠시스,IT서비스,인터넷,소프트웨어,EAI/ESB솔루션
9680,모토닉,자동차부품,Auto,자동차부품_동력발생,엔진연료부품
118990,모트렉스,자동차부품,Auto,자동차부품_전기전자,카 인포테인먼트(Car Audio/Video)
6920,모헨즈,건축소재,건설,레미콘,레미콘
9580,무림P&P,종이및목재,종이,인쇄용지,인쇄용지
1810,무림SP,종이및목재,종이,인쇄용지,인쇄용지
9200,무림페이퍼,종이및목재,종이,인쇄용지,인쇄용지
33920,무학,음료,음식료,주류,좋은데이
8420,문배철강,금속및광물,기초소재,철강_유통,대리점(포스코 열연)
279600,미디어젠,IT서비스,인터넷,소프트웨어,음성 인식 솔루션 등
95500,미래나노텍,디스플레이및관련부품,디스플레이,디스플레이_부품,광학필름
254490,미래반도체,반도체및관련장비,반도체,반도체_유통,"메모리, 비메모리 반도체 유통"
25560,미래산업,반도체및관련장비,반도체,반도체_장비(후공정),Handler 
218150,미래생명자원,식료품,음식료,사료,사료
7120,미래아이앤지,IT서비스,금융,금융솔루션,외환거래 인프라 개발 및 공급
100790,미래에셋벤처투자,창업투자및종금,금융,밴처캐피탈_VC,밴처캐피탈(VC)
85620,미래에셋생명,보험,금융,생명보험,생명보험
6800,미래에셋증권,증권,금융,증권,증권업
49950,미래컴퍼니,디스플레이및관련부품,디스플레이,디스플레이_장비,Grinder 등
207760,미스터블루,미디어,방송미디어,애니메이션,온라인 만화 제작 및 유통업
2840,미원상사,화학,기초소재,계면활성제,계면활성제
268280,미원에스씨,화학,기초소재,석유화학,에너지경화수지(UV/EB curable resin)
107590,미원홀딩스,화학,지주사,지주사,지주사
134380,미원화학,화학,기초소재,계면활성제,계면활성제
3650,미창석유,화학,기초소재,윤활유,윤활유
59090,미코,반도체및관련장비,반도체,반도체_소재,반도체 전공정에 사용되는 각종 소모성 부품
214610,미코바이오메드,의료장비및서비스,헬스케어,체외진단,"분자진단, 생화학진단"
201490,미투온,게임소프트웨어,게임,게임_KOSDAQ,"Full House Casino, 풀팟홀덤:더 지니어스"
452200,민테크,전자장비및기기,배터리,배터리_장비,2차전지 검사 솔루션
418470,밀리의서재,미디어,인터넷,온라인서비스,밀리의 서재 
206640,바디텍메드,의료장비및서비스,헬스케어,체외진단,전혈기반
18700,바른손,개인생활용품,방송미디어,영화,제작/투자 및 배급
35620,바른손이앤에이,미디어,방송미디어,영화,제작/투자 및 배급
53030,바이넥스,제약,헬스케어,바이오_CMO,바이오의약품 위탁 생산(CMO)
301300,바이브컴퍼니,일반소프트웨어,인터넷,소프트웨어,AI Analytics와 AI Assistant 제품
377740,바이오노트,의료장비및서비스,헬스케어,의료용_진단기기,동물용 진단 검사
64550,바이오니아,바이오,헬스케어,체외진단,분자진단(PCR)
314930,바이오다인,의료장비및서비스,헬스케어,체외진단,액상세포검사(LBC) 장비 및 진단시약 키트
208710,바이오로그디바이스,휴대폰및관련부품,스마트폰,카메라_AF,Actuator에 적용되는 일부 부품
86820,바이오솔루션,바이오,헬스케어,줄기세포,줄기세포치료제
38460,바이오스마트,전자장비및기기,인터넷,스마트카드,신용카드 제조 
251120,바이오에프디엔씨,바이오,헬스케어,줄기세포,식물세포 플랫폼 기술
199730,바이오인프라,바이오,헬스케어,바이오_CRO,임상시험수탁기관(CRO)
86040,바이오톡스텍,바이오,헬스케어,바이오_CRO,비임상 CRO
99430,바이오플러스,의료장비및서비스,헬스케어,의료기기_피부미용,히알루론산(HA) 필러
32980,바이온,석유및가스,헬스케어,줄기세포,줄기세포 응용사업
308080,바이젠셀,제약,헬스케어,바이오_기술이전,"면역 세포치료제(면역항암제, 면역조절치료제 등) 개발"
43150,바텍,의료장비및서비스,헬스케어,의료기기_치과,덴탈 이미징사업 등
323990,박셀바이오,제약,헬스케어,바이오_기술이전,항암면역치료제
3610,방림,섬유및의복,패션,섬유,방적(Spinning)
267790,배럴,섬유및의복,패션,의류_브랜드,스포츠 의류(래쉬가드 등)
1340,백광산업,화학,기초소재,석유화학,"가성소다, 염산, 액체염소, 솔비톨 등"
46310,백금T&A,통신장비,Auto,자동차부품_전기전자,카 인포테인먼트(Car Audio/Video)
35150,백산,섬유및의복,패션,섬유,합성피혁
331520,밸로프,게임소프트웨어,게임,게임_KOSDAQ,VFUN
438700,버넥트,일반소프트웨어,인터넷,소프트웨어,산업용 XR 솔루션
66410,버킷스튜디오,섬유및의복,인터넷,온라인서비스,모바일메시징서비스
2410,범양건영,건설,건설,건설,"토목 및 건축, 주택 공급업"
382900,범한퓨얼셀,전자장비및기기,에너지,신재생_연료전지,수소연료전지
206400,베노티앤알,건설,건설,건자재,차양시스템 
19010,베뉴지,백화점,유통,백화점,백화점
177350,베셀,디스플레이및관련부품,디스플레이,디스플레이_장비,In-line System
424760,벨로크,IT서비스,보안,네트워크보안,네트워크 및 정보보안 솔루션 구축
7210,벽산,건축자재,건설,건자재,"단열재, 외장재, 천장재 등"
225530,보광산업,건축소재,건설,건자재,골재
250000,보라티알,식료품,음식료,식자재_유통,식자재유통
2760,보락,식료품,음식료,식품_소재,첨가물
3850,보령,제약,헬스케어,제약_완제의약품,(순환기계) 고혈압
310210,보로노이,제약,헬스케어,바이오_기술이전,인산화 효소를 통해 표적치료제 분야에 집중
6910,보성파워텍,전기장비,에너지,전력_기자재,전력기자재 전문 생산업체
890,보해양조,음료,음식료,주류,잎새주(광주전남)
226340,본느,개인생활용품,화장품,화장품_OEMODM,OEM&ODM
3000,부광약품,제약,헬스케어,제약_완제의약품,"(내분비계) 레가론(간질환치료제), 치옥타시드(당뇨병성신경병증치료제)"
1270,부국증권,증권,금융,증권,증권업
26940,부국철강,금속및광물,기초소재,철강_유통,대리점(포스코 열연)
14470,부방,내구소비재,지주사,지주사,지주사
11390,부산산업,건축소재,건설,레미콘,레미콘
5030,부산주공,자동차부품,Auto,자동차부품_주물,자동차부품용 주물
8470,부스타,기계,에너지,플랜트_기자재,화공기기(보일러)
338220,뷰노,의료장비및서비스,헬스케어,의료기기_SW,의료 소프트웨어
100120,뷰웍스,의료장비및서비스,헬스케어,의료용_이미징솔루션,의료용 이미징 솔루션
406820,뷰티스킨,개인생활용품,화장품,화장품_브랜드,"화장품 제조, 브랜드, 유통 토탈 밸류체인 보유"
337930,브랜드엑스코퍼레이션,섬유및의복,패션,의류_브랜드,스포츠 의류(애슬레저 등)
99390,브레인즈컴퍼니,일반소프트웨어,인터넷,소프트웨어,IT 인프라 통합관리솔루션 개발 및 판매
64480,브리지텍,IT서비스,통신,컨택센터,콜센터 솔루션
288330,브릿지바이오테라퓨틱스,제약,헬스케어,바이오_기술이전,특발성 폐섬유증
365900,브이씨,레저용품,내수,여가,토탈 골프 IT 기업
89970,브이엠,반도체및관련장비,반도체,반도체_장비(전공정),건식 식각장비(Dry Etcher)
251630,브이원텍,전자장비및기기,디스플레이,디스플레이_장비,LCD/OLED 압흔검사기
18290,브이티,개인생활용품,화장품,화장품_브랜드,VT코스메틱
44480,블레이드 Ent,제약,내수,생활용품,콘돔
439580,블루엠텍,의료장비및서비스,유통,MRO,전문의약품 유통
33560,블루콤,휴대폰및관련부품,스마트폰,스마트폰_액세서리,블루투스 이어폰/해드셋
369370,블리츠웨이스튜디오,레저용품,방송미디어,애니메이션,액션피규어스테츄(Action Figuers and Statues) 
126340,비나텍,전기장비,에너지,신재생_기타,"슈퍼커패시터, 수소연료전지"
121800,비덴트,디스플레이및관련부품,방송미디어,방송장비,디지털 방송용 디스플레이
82800,비보존 제약,제약,헬스케어,제약_완제의약품,(순환기계) 순환기계용약 피부외용제
318410,비비씨,가정생활용품,헬스케어,의료기기_치과,덴탈케어 소재
2070,비비안,섬유및의복,패션,의류_내의,내의
100220,비상교육,교육,교육,교육서비스,교육서비스 및 출판
419540,비스토스,의료장비및서비스,헬스케어,의료기기_수술,태아감시장치(Fetal Monitor)
146320,비씨엔씨,반도체및관련장비,반도체,반도체_소재,"합성쿼츠, 천연쿼츠, 실리콘, 세라믹 등"
200780,비씨월드제약,제약,헬스케어,제약_완제의약품,"(신경계) 마취통증약, 순환계약 등 "
413640,비아이매트릭스,IT서비스,인터넷,소프트웨어,업무스템 구축
141000,비아트론,디스플레이및관련부품,디스플레이,디스플레이_장비,열처리 장비
90460,비에이치,전자장비및기기,PCB,FPCB,연성인쇄회로기판(FPCB)
83650,비에이치아이,에너지시설및서비스,에너지,플랜트_기자재,"화공기기(HRSG, 보일러)"
65170,비엘팜텍,식료품,음식료,건강기능식품,내몸에
86670,비엠티,기계,기계,유체기계,유압용 피팅/밸브
335890,비올,의료장비및서비스,헬스케어,의료기기_피부미용,피부미용의료기기
230980,비유테크놀러지,일반소프트웨어,방산,방산,방산
138580,비즈니스온,IT서비스,전문서비스,B2B서비스,전자세금계산서
82920,비츠로셀,전자장비및기기,에너지,전력_기자재,리튬일차전지
54220,비츠로시스,IT서비스,에너지,전력_기자재,전력자동화시스템
42370,비츠로테크,전기장비,에너지,전력_송배전,전력 송배전 관련 기기 및 시스템
50090,비케이홀딩스,반도체및관련장비,반도체,반도체_패키징재료,"Solder Ball, Solder Powder 등"
148780,비큐AI,일반소프트웨어,모름,모름,모름
307870,비투엔,IT서비스,인터넷,소프트웨어,빅데이터 분석 플랫폼 설계 및 구축
357880,비트나인,IT서비스,인터넷,소프트웨어,국내 유일의 그래프 데이터베이스 전문 기술기업
32850,비트컴퓨터,의료장비및서비스,헬스케어,의료기기_SW,의료 소프트웨어
238200,비피도,식료품,음식료,건강기능식품,지그억비피더스
93190,빅솔론,컴퓨터및주변기기,전자제품,프린터,영수증용 미니프린터 등
65450,빅텍,상업서비스,방산,방산,방산
210120,빅텐츠,미디어,방송미디어,드라마_제작,드라마 등 제작
5180,빙그레,식료품,음식료,유제품,유제품
69540,빛과전자,통신장비,통신,통신장비,광통신용 모듈
72950,빛샘전자,전자장비및기기,전자제품,산업용_전자제품,"솔더바, 솔더와이어"
451250,삐아,개인생활용품,화장품,화장품_브랜드,삐아(BBIA)
143240,사람인,상업서비스,인터넷,온라인정보,구인구직정보
3960,사조대림,식료품,음식료,수산,수산
8040,사조동아원,식료품,음식료,제당제분,제당/제분 등
7160,사조산업,식료품,음식료,수산,수산
14710,사조씨푸드,식료품,음식료,수산,수산
6090,사조오양,식료품,음식료,수산,수산
452430,사피엔반도체,반도체및관련장비,반도체,비메모리_팹리스,디스플레이 패널 구동반도체 칩(DDIC)
419120,산돌,일반소프트웨어,전문서비스,B2B서비스,폰트 제작
122350,삼기,자동차부품,Auto,자동차부품_동력전달,변속부품
419050,삼기이브이,자동차부품,배터리,배터리_부품,배터리 모듈 엔드플레이트
14970,삼륭물산,용기및포장,음식료,식품_포장,카톤팩(우유)
18310,삼목에스폼,건축자재,건설,건자재,거푸집(판넬)
53700,삼보모터스,자동차부품,Auto,자동차부품_동력전달,변속부품
9620,삼보산업,금속및광물,기초소재,비철금속_알루미늄,알루미늄 합금산업(자동차)
23600,삼보판지,용기및포장,종이,골판지원지,골판지원지
1470,삼부토건,건설,건설,건설,"토목 및 건축, 주택 공급업"
28050,삼성E&A,건설,에너지,플랜트_엔지니어링,화공 및 산업 플랜트
6400,삼성SDI,전자장비및기기,배터리,배터리셀,2차전지
6660,삼성공조,자동차부품,Auto,자동차부품_공조,라디에터 및 오일쿨러
28260,삼성물산,복합산업,건설,건설,"국내외 건축, 토목, 플랜트, 주택 등"
207940,삼성바이오로직스,바이오,헬스케어,바이오_CMO,바이오의약품 위탁 생산(CMO)
32830,삼성생명,보험,금융,생명보험,생명보험
18260,삼성에스디에스,IT서비스,인터넷,SI_계열,시스템통합(SI): 삼성
9150,삼성전기,전자장비및기기,전자제품,MLCC,"MLCC, 카메라 모듈, 반도체 패키지 기판"
5930,삼성전자,반도체및관련장비,반도체,메모리반도체,"DRAM, NAND"
1360,삼성제약,제약,헬스케어,제약_완제의약품,"(비뇨기계) 전립선 치료제, 치매약물"
10140,삼성중공업,조선,조선,조선,조선
16360,삼성증권,증권,금융,증권,증권업
68290,삼성출판사,미디어,교육,교육서비스,교육서비스 및 출판(아트박스)
29780,삼성카드,소비자금융,금융,신용서비스,신용카드
810,삼성화재,보험,금융,손해보험,손해보험
6110,삼아알미늄,금속및광물,기초소재,비철금속_알루미늄,알루미늄 압연
9300,삼아제약,제약,헬스케어,제약_완제의약품,"(호흡기계) 씨투스, 네오세틴(진해거담, 기관지확장 등)"
145990,삼양사,식료품,음식료,제당제분,제당/제분 등
3230,삼양식품,식료품,음식료,라면,라면 등
2170,삼양통상,섬유및의복,패션,섬유,천연피혁
272550,삼양패키징,용기및포장,음식료,식품_포장,포장재
70,삼양홀딩스,화학,지주사,지주사,지주사
3720,삼영,용기및포장,음식료,식품_포장,포장용 필름
2810,삼영무역,화학,기초소재,석유화학,화공약품 유통 및 안경렌즈 
361670,삼영에스앤씨,전자장비및기기,에너지,신재생_기타,국내 유일의 환경 센서 전문 업체
54540,삼영엠텍,조선,조선,선박엔진,선박엔진 구조재 등
65570,삼영이엔씨,조선,조선,조선기자재,선박통신장비 등
5680,삼영전자,전기장비,전자제품,MLCC,전해콘덴서
23000,삼원강재,자동차부품,Auto,자동차부품_현가장치,Suspension
4380,삼익THK,기계,기계,일반기계,LM시스템
2450,삼익악기,레저용품,내수,생활용품,피아노
32280,삼일,육상운수,기초소재,철강_유통,철강제품의 보관 및 육상운송 등
2290,삼일기업공사,건설,건설,건설,"토목 및 건축, 주택 공급업"
4440,삼일씨엔에스,건축소재,건설,건자재_PHC파일,콘크리트파일
520,삼일제약,제약,헬스케어,제약_완제의약품,"(안과) 글립타이드(위장관치료제), 미라펙스(항파킨슨제)"
9770,삼정펄프,가정생활용품,종이,위생용지,위생용지
37460,삼지전자,통신장비,통신,통신장비,이동통신 중계시스템 제조
32750,삼진,내구소비재,전자제품,전자부품,TV 리모콘 제조 
54090,삼진엘앤디,전자장비및기기,디스플레이,디스플레이_부품,"Mold Frame, Gasket, PPcase	"
5500,삼진제약,제약,헬스케어,제약_완제의약품,"(순환기계) 플래리스(항혈전), 게보린(소염진통) 등"
250,삼천당제약,제약,헬스케어,제약_완제의약품,(안과) 항생제 및 순환기질환 치료제 등
4690,삼천리,가스,에너지,도시가스,도시가스
24950,삼천리자전거,레저용품,내수,여가,자전거
38500,삼표시멘트,건축소재,건설,시멘트,시멘트
437730,삼현,자동차부품,Auto,자동차부품_동력발생,자동차용모터(DC Motor)
17480,삼현철강,금속및광물,기초소재,철강_유통,대리점(포스코 열연)
10960,삼호개발,건설,건설,건설,"토목 및 건축, 주택 공급업"
46390,삼화네트웍스,미디어,방송미디어,드라마_제작,드라마 등 제작
4450,삼화왕관,용기및포장,음식료,식품_포장,병마게 제조
9470,삼화전기,전자장비및기기,전자제품,MLCC,전해콘덴서
11230,삼화전자,전기장비,전자제품,전자부품,페라이트사업(Ferrite 및 Magnetic Powder 코어)
1820,삼화콘덴서,전기장비,전자제품,MLCC,"MLCC, DCC 등"
390,삼화페인트,건축자재,기초소재,페인트,페인트
27580,상보,화학,디스플레이,디스플레이_부품,광학필름
38540,상상인,상호저축은행,통신,통신장비,시스템설계 및 구축
101000,상상인인더스트리,조선,조선,조선기자재,선박용 크레인 등 
1290,상상인증권,증권,금융,증권,증권업
41650,상신브레이크,자동차부품,Auto,자동차부품_제동조향,브레이크 패드(마찰재)
91580,상신이디피,전자장비및기기,배터리,배터리_부품,"CAN, CAP ASS'Y 등"
263810,상신전자,내구소비재,전자제품,전자부품,EMI필터(전기전자 제품에서 발생하는 불필요한 유해 전자파 제거 및 감쇄)
89980,상아프론테크,전자장비및기기,기초소재,석유화학,엔지니어링 플라스틱
